areaSource|areaSourceHigh|areaSourceLow|areaTotal|associationId|datlocation|depth|endtime|eventid|h|hHigh|hLow|hfall|hfall_high|hfall_low|l|lHigh|lLow|latitude|locuncertKm|longitude|lppotential|mass|massHigh|massLow|maxdistvhfKm|maxdistvhfReached|maxdisthfKm|maxdisthfReached|maxdistipKm|maxdistipReached|maxdistlpKm|maxdistlpReached|maxdistinfraKm|maxdistinfraReached|infraDetected|name|otherdataquality1to5|peakDischarge|peakDischargeLow|peakDischargeHigh|peakFlowheight|peakFlowheightLow|peakFlowheightHigh|starttime|sources|toeLat|toeLon|topLat|topLon|upstreamDrainarea|type|subtype|volume|volumeHigh|volumeLow
||||82|IRIS||2014_02_25 134328|82||||||||||46.8372|0.2|-121.7507|0||||||15.0|True|||0.0|||||Mount Rainier|3|||||||2014_02_25 133924|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"||||||ice avalanche|Rock/ice/debris avalanches and slides|||
50000.0|75000.0|45000.0|550000.0|25|IRIS||2011_06_25 152153|25||||||||||46.843|0.2|-121.75|0||||||133.0|True|||0.0|||||Nisqually 2|4|||||||2011_06_25 152042|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|46.8205|-121.7379|46.843|-121.75||rock fall, rock and ice avalanche|Rock/ice/debris avalanches and slides|37000.0|53000.0|27000.0
||||110|IRIS||2013_08_22 061014|110||||||||||61.64019|1.0|-141.5603|1||||||207.0|True|||425.0|True||||Mount Sulzer 2|4|||||||2013_08_22 060756|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"||||||rock and ice avalanche|Rock/ice/debris avalanches and slides|||
||||170|IRIS||2021_01_12 200102|170||||||||||45.351|1.8|-121.7|0||||||5.0|True|||0.0||0.0||False|White River, Mount Hood|1|||||||2021_01_12 195054|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||snow avalanche|Snow avalanches|||
||||231|IRIS, LMU, ETH, INGV||2014_11_24 162850|231||||||||||47.089|0.15|11.3634|0||||||169.0|False|||0.0|||||Trins, Austria|3|||||||2014_11_24 162720|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||rock slide|Rock/ice/debris avalanches and slides|||
|||1800000.0|21|IRIS||2013_04_11 050738|21|850.0|950.0|700.0||||2950.0|3000.0|1400.0|40.5319|0.0|-112.1488|1|45000000000.0|54000000000.0|36000000000.0|||659.0|True|||1000.0|False||||Bingham Canyon Mine 2|5|||||||2013_04_11 050458|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|40.5195|-112.15326|40.53719|-112.13741||rock avalanche|Rock/ice/debris avalanches and slides|22000000.0|22000000.0|17300000.0
||||259|IRIS||2019_09_27 031149|259||||||||||54.7576|4.0|-163.7315|0||||||128.0|True|||0.0||0.0||False|Isanotski|1|||||||2019_09_27 031052|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||landslide|Rock/ice/debris avalanches and slides|||
||||225|RASPISHAKE, ETH, ORFEUS, LMU, BGR, IRIS, INGV||2019_03_18 230251|225||||||||||46.76111|0.0|9.96477|1||||||183.0|False|||102.0|True|0.0||False|Fluela Wisshorn, Switzerland|4|||||||2019_03_18 230033|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|46.7655|9.95766|46.76111|9.96477||rock avalanche|Rock/ice/debris avalanches and slides|||250000.0
||||46|IRIS||2014_01_28 121319|46||||||||||60.02716|1.0|-153.0767|0||||||67.0|True|||0.0|||||Iliamna|1|||||||2014_01_28 121043|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"||||||ice avalanche|Rock/ice/debris avalanches and slides|||
||||307|IRIS, RESIF, ETH, INGV||2023_06_15 213949|307||||||||||46.6758|0.2|9.5936|0||||||240.0|True|||0.0|||||Brienz-Brinzauls, Switzerland|4|||||||2023_06_15 213742|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||rock slide|Rock/ice/debris avalanches and slides|1200000.0||
|||60000000.0|6|IRIS||1980_05_18 154400|6|2550.0||||||24000.0|29000.0|17000.0|46.1905|0.0|-122.1896|1|4600000000000.0|5800000000000.0|2500000000000.0|||343.0|False|||10000.0|False||||Mount St Helens|5|||||||1980_05_18 153211|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|46.311|-122.4431|46.1905|-122.1896||rock slide-debris avalanche|Rock/ice/debris avalanches and slides|2500000000.0|2800000000.0|2300000000.0
460000.0|720000.0|460000.0|8600000.0|75|IRIS||2016_05_22 080135|75|1700.0||||||8200.0|||60.0277|1.0|-153.0749|1||||||375.0|True|||500.0|False|90.0|True|True|Red Glacier, Iliamna|4|||||||2016_05_22 075734|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|60.01729|-152.9323|60.0277|-153.0749||rock and ice avalanche|Rock/ice/debris avalanches and slides|16000000.0|41000000.0|7800000.0
||||189|IRIS, NCEDC||2015_03_07 192146|189||||||||||58.736|2.6|-137.272|1||||||500.0|False|||500.0|False||||Orville-Wilbur|3|||||||2015_03_07 191907|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||landslide|Rock/ice/debris avalanches and slides|||
|||1100000.0|304|INGV, RESIF, ETH||2005_08_25 023804|304|1700.0||||||3000.0|||45.9356||7.88|1||||||299.0|True|||280.0|True||||Monte Rosa, Italy|5|||||||2005_08_25 023611|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||ice avalanche|Rock/ice/debris avalanches and slides|1400000.0||
||||228|ORFEUS, BGR, ETH||2020_03_18 211732|228||||||||||47.33429|0.05|9.7936|0||||||79.0|False|||0.0|||||Ebnit, Austria|1|||||||2020_03_18 211641|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||landslide|Rock/ice/debris avalanches and slides|||
|||1090000.0|268|IRIS||2009_08_08 222128|268|650.0||||||3000.0|||23.162|0.0|120.644|1||||||219.0|True|||282.0|False||||Hsiaolin, Taiwan|5|70649.0||||||2009_08_08 221616|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|||||519.5|debris avalanche, debris flow|Rock/ice/debris avalanches and slides|25000000.0|26000000.0|22000000.0
|||1800000.0|20|IRIS||2013_04_11 033430|20|850.0|950.0|700.0||||2950.0|3000.0|1100.0|40.5319|0.0|-112.1488|1|70000000000.0|84000000000.0|56000000000.0|||643.0|True|||1000.0|False||||Bingham Canyon Mine 1|5|||||||2013_04_11 033024|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|40.5195|-112.15326|40.53719|-112.13741||rock avalanche|Rock/ice/debris avalanches and slides|30000000.0|36700000.0|21000000.0
||||274|IRIS||2018_10_10 141336|274|850.0||||||1400.0|||31.0828|0.0|98.6982|1||||||771.0|True|||1090.0|False||||Baige, Tibet|5|||||||2018_10_10 140936|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|31.0811|98.7217|31.0828|98.6982||rock slide|Rock/ice/debris avalanches and slides|24500000.0||
||||54|IRIS, Attachments below||2003_07_25 102346|54|1940.0||||||8570.0|||60.02825|0.0|-153.0787|0||||||357.0|True|||0.0|||||Red Glacier, Iliamna|5|||||||2003_07_25 102037|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|59.9974|-152.8588|60.02825|-153.0787||ice avalanche|Rock/ice/debris avalanches and slides|16000000.0|20000000.0|12000000.0
||||56|IRIS, Attachments below||2004_09_08 102001|56|880.0||||||1800.0|||60.0272|0.3|-153.0867|2||||||67.0|True|||500.0|False||||Umbrella Glacier, Iliamna|5|||||||2004_09_08 101903|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|60.01388|-153.1075|60.0272|-153.0867||rock and ice avalanche|Rock/ice/debris avalanches and slides|130000.0|150000.0|100000.0
||||262|IRIS||2019_08_24 235121|262|610.0||||||500.0|600.0|400.0|37.26797|0.0|-112.93424|0|28000000.0|32200000.0|23800000.0|||50.0|True|||0.0|||||Cable Mountain, Zion National Park|5|||||||2019_08_24 234820|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|||37.26797|-112.93424||rock avalanche|Rock/ice/debris avalanches and slides|12000.0|13800.0|10200.0
||||117|IRIS||2013_08_05 190409|117|||||||11000.0|||61.64019|1.0|-141.5603|1||||||393.0|True|||500.0|False||||Mount Sulzer 1|4|||||||2013_08_05 185936|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"||||||rock and debris avalanche|Rock/ice/debris avalanches and slides|9000000.0|11200000.0|6800000.0
57000.0|76000.0|37000.0|950000.0|294|IRIS||2022_09_15 050544|294|700.0|750.0|650.0||||1800.0|1900.0|1700.0|60.1648|0.0|-148.9901|1|9000000000.0|||||499.0|False|||500.0|False|||False|Ellsworth Glacier|4|||||||2022_09_15 050134|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|60.1531|-148.9761|60.1648|-148.9901||rock avalanche|Rock/ice/debris avalanches and slides|2100000.0|3100000.0|1400000.0
||||204|RESIF, ETH, INGV||2017_06_28 034936|204||||||||||45.95|4.0|7.06|0||||||148.0|False|||0.0|||||Grand Darray, Switzerland|1|||||||2017_06_28 034824|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||landslide|Rock/ice/debris avalanches and slides|||
||||196|RASPISHAKE, RESIF, INGV||2019_09_25 193345|196||||||||||45.09|13.0|6.2|0||||||64.0|False|||0.0||0.0||False|Le Sert, France|1|||||||2019_09_25 193314|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||landslide|Rock/ice/debris avalanches and slides|||
||||254|INGV, ETH||2009_10_27 063056|254|250.0||||||316.0|||46.5367|0.0|8.6418|0||||||63.0|False|||0.0|||||Val Canaria, Switzerland|5|||||||2009_10_27 062941|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|46.5373|8.6369|46.5367|8.6418||rock slide|Rock/ice/debris avalanches and slides|398000.0|430000.0|365000.0
||||174|IRIS||2021_02_24 035448|174||||||||||45.3697|0.35|-121.7295|0||||||10.0|True|||0.0||0.0||False|Reid Glacier, Mount Hood|2|||||||2021_02_24 034914|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||snow avalanche|Snow avalanches|||
||||207|RESIF, ETH, GFZ, ORFEUS, LMU, BGR, IRIS, INGV||2011_12_27 172914|207|||||||2700.0|||46.295|0.0|9.602|0||||||518.0|False|||0.0|||||Piz Cengalo 1, Switzerland|3|||||||2011_12_27 172522|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||rock avalanche|Rock/ice/debris avalanches and slides|1500000.0|2000000.0|1000000.0
||||172|IRIS||2020_01_26 130453|172||||||||||45.3691|0.3|-121.7007|0||||||34.0|True|||0.0||0.0||False|Crater Rock, Mount Hood|2|||||||2020_01_26 130246|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||snow avalanche|Snow avalanches|||
350000.0|400000.0|260000.0|4800000.0|267|IRIS||2017_12_16 120706|267|1200.0|1300.0|1100.0||||10800.0|12000.0||-43.3599|0.0|-72.43125|1||||||331.0|True|||433.0|False||||Villa Santa Lucía, Chile|5|300000.0|||30.0|20.0|50.0|2017_12_16 120213|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|-43.42634|-72.37298|-43.3599|-72.43125||rock slide, debris flow|Rock/ice/debris avalanches and slides|7200000.0|33000000.0|3400000.0
||||171|IRIS||2020_01_14 175343|171|1500.0|||||||||45.3707|0.5|-121.6928|0||||||33.0|True|||0.0||0.0||False|Newton-Clark, Mount Hood|2|||||||2020_01_14 175103|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||snow avalanche|Snow avalanches|||
||||41|IRIS||2012_06_11 223248|41||||||||||58.79503|2.0|-137.433|0||||||187.0|True|||0.0|||||Mount Lituya secondary|1|||||||2012_06_11 223003|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"||||||landslide|Rock/ice/debris avalanches and slides|||
||||62|IRIS||2010_06_05 113616|62|350.0|450.0|250.0||||700.0|1100.0|300.0|46.8483|0.2|-121.7456|0|5400000.0|8700000.0|3000000.0|||4.0|True|||0.0|||||Mount Rainier|3|||||||2010_06_05 113448|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|46.8459|-121.7374|46.8483|-121.7456||snow avalanche|Snow avalanches|18000.0|29000.0|10000.0
||||236|ETH||2002_06_06 083825|236|320.0||||||550.0|||46.749|0.05|9.0677|0||||||148.0|False|||0.0|||||Tavanasa, Switzerland|4|||||||2002_06_06 083658|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|46.7549|9.0684|46.749|9.0677||rock slide|Rock/ice/debris avalanches and slides|90000.0|108000.0|72000.0
||||42|IRIS, CNSN||2010_08_06 103606|42||||||||||50.6238|1.0|-123.49873|1|700000000.0|||||220.0|True|||1000.0|False||||Mount Meager secondary|5|||||||2010_08_06 103417|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"||||||landslide|Rock/ice/debris avalanches and slides|300000.0||
||||111|IRIS||2015_07_31 013018|111||||||||||61.64019|1.0|-141.5603|1||||||610.0|True|||500.0|False||||Mount Sulzer 3|4|||||||2015_07_31 012503|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"||||||rock and ice avalanche|Rock/ice/debris avalanches and slides|||
||||55|IRIS, Attachments below||2004_02_09 215021|55|1700.0||||||6200.0|||60.0262|0.3|-153.0886|2||||||185.0|True|||478.0|True||||Umbrella Glacier, Iliamna|5|||||||2004_02_09 214754|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|59.9953|-153.1658|60.0262|-153.0886||ice avalanche|Rock/ice/debris avalanches and slides|3500000.0|5000000.0|2500000.0
||||78|IRIS||2014_05_14 214717|78||||||||||46.1979|0.2|-122.1687|0||||||18.0|True|||0.0|||||Mount St Helens|3|||||||2014_05_14 214409|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"||||||snow avalanche|Snow avalanches|||
25000.0|42000.0|17000.0|1000000.0|283|IRIS||2020_10_17 212118|283|770.0|790.0|750.0||||2200.0|2500.0|2000.0|61.2411|0.0|-147.9429|1||||||344.0|True|||500.0|False|0.0||False|Barry Arm|4|||||||2020_10_17 211800|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|61.2492|-147.9713|61.2411|-147.9429||rock and ice avalanche|Rock/ice/debris avalanches and slides|370000.0|560000.0|250000.0
14000.0|21000.0|7000.0|91000.0|288|IRIS||2013_05_12 190557|288|350.0||||||580.0|640.0|530.0|56.9267|0.0|-135.1338|0||||||19.0|True|||0.0|||||Redoubt Lake|4|||||||2013_05_12 190443|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|56.9222|-135.1368|56.9267|-135.1338||landslide|Rock/ice/debris avalanches and slides|160000.0|260000.0|100000.0
330000.0|400000.0|250000.0|7300000.0|286|IRIS||2022_09_17 181409|286|1080.0|1100.0|1000.0||||6300.0|6400.0|6200.0|58.7405|0.0|-136.9573|1||||||500.0|False|||500.0|False|200.0|True|True|Lamplugh Glacier|4|||||||2022_09_17 181018|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|58.7628|-136.8609|58.7405|-136.9573||rock avalanche|Rock/ice/debris avalanches and slides|14000000.0|20000000.0|10000000.0
